SDSS_name,objID,L_pred
SDSS J085042.12+170533.9,1237667429553340672,0.99
SDSS J114325.32+250019.5,1237667447800004679,0.99
SDSS J145219.55+170620.4,1237667733987786874,0.96
SDSS J150155.87+165834.3,1237667734525640929,0.99
SDSS J155807.97+120413.0,1237668311092363335,0.98
SDSS J155503.85+105745.8,1237668332572901491,0.93
SDSS J104449.03+155706.1,1237668585429598352,0.92
SDSS J130142.01+531124.5,1237662303502991429,0.96
SDSS J155140.65+283008.2,1237662306198880552,0.97
SDSS J122713.14+155846.6,1237662526840373443,0.97
SDSS J132711.89+552913.8,1237661385991258206,0.86
SDSS J153238.68+102711.2,1237662637446135926,0.97
SDSS J075132.50+481348.4,1237663548510175557,0.89
SDSS J005942.11+005459.7,1237663785277653149,0.98
SDSS J130726.20+451305.2,1237661852009955354,0.94
SDSS J080400.60+543612.6,1237663917340754134,0.96
SDSS J110254.77+351421.0,1237664337175314507,0.95
SDSS J084825.19+234337.7,1237665098995990733,0.94
SDSS J133746.99+274941.4,1237665440982630574,0.98
SDSS J032902.57-005538.8,1237666299482734712,0.99
SDSS J034907.92+010943.4,1237666302169252046,0.94
SDSS J083240.35+193041.0,1237667142861783505,0.96
SDSS J103939.03+251921.8,1237667323247132737,0.97
SDSS J110049.17+232825.1,1237667537476714695,0.95
SDSS J152602.66+161923.6,1237667735601938683,0.99
SDSS J102525.96+171541.6,1237668288547258388,0.97
SDSS J091229.54+134803.8,1237668289076265169,0.99
SDSS J144313.53+162654.4,1237668298219061374,0.98
SDSS J110048.60+153609.7,1237668584357560502,0.99
SDSS J080358.99+083207.3,1237671262266982567,0.98
SDSS J080151.80+331943.9,1237674288608772435,0.9
SDSS J215547.29+045606.6,1237669761183449486,0.99
SDSS J102625.53+173037.3,1237670964855767044,0.99
SDSS J100804.27+144814.9,1237671261206806638,0.9
SDSS J105215.32+494144.5,1237657628449374411,0.99
SDSS J074438.73+402158.8,1237673308818571363,0.92
SDSS J211914.65+060111.7,1237678845032726967,0.94
SDSS J133848.06+185730.0,1237668298212245615,0.99
SDSS J020605.96+131706.7,1237670961080959076,0.89
SDSS J165806.71+391910.6,1237671934968070452,0.96
SDSS J091853.45+024739.3,1237673709869662376,0.91
SDSS J125031.63+423337.4,1237662195065880632,0.96
SDSS J121220.47+095911.1,1237674597315707052,0.86
SDSS J155514.72+103116.7,1237668332036096049,0.87
SDSS J150758.33+135234.7,1237668333104595089,0.91
SDSS J143735.28+375537.7,1237662195611861120,0.98
SDSS J133212.73+060846.6,1237671991339188342,0.96
SDSS J015710.06+145501.1,1237679167161041044,0.92
SDSS J120413.82+142956.6,1237664289926742142,0.95
SDSS J131628.68+351555.7,1237665026520711287,0.98
SDSS J135934.21+300534.8,1237665330398560389,0.98
SDSS J162534.28+414053.1,1237665354549035115,0.97
SDSS J160149.44+173826.0,1237665533333668253,0.98
SDSS J090647.05+225004.9,1237667142328713409,0.96
SDSS J161256.82-000546.5,1237648673994965546,0.96
SDSS J124444.20+275329.5,1237667323796259011,0.97
SDSS J095730.65+233634.4,1237667431171358806,0.96
SDSS J104413.96+224334.6,1237667537475010658,0.99
SDSS J155116.49+114824.5,1237668271376826454,0.99
SDSS J152622.88+172418.8,1237668336319725771,0.89
SDSS J150835.04+134013.8,1237668350288658450,0.98
SDSS J105242.42+165448.8,1237668496313417848,0.99
SDSS J114043.17+164336.5,1237668584898625644,0.96
SDSS J121602.89+175534.9,1237668590796406882,0.9
SDSS J125112.89+045132.5,1237671264425082972,0.99
SDSS J111842.97-002142.0,1237674649924206669,0.94
SDSS J131044.71+000155.5,1237648704583303375,0.98
SDSS J145117.26+152647.2,1237668271370272795,0.93
SDSS J152521.42+134349.2,1237668310551953576,0.98
SDSS J135208.76+160647.1,1237668314846199976,0.89
SDSS J105149.39+160001.5,1237668495239544893,0.97
SDSS J013820.82-095129.1,1237670955714543623,0.99
SDSS J105454.33+100250.1,1237671932282732804,0.99
SDSS J094646.01+133147.5,1237671123765690521,0.99
SDSS J120155.45+064104.0,1237671128055414907,0.91
SDSS J115755.30+070701.9,1237671142021267714,0.95
SDSS J111856.19+001033.9,1237674650461077748,0.99
SDSS J212313.37+061009.6,1237678853622727042,0.96
SDSS J105022.72+264405.9,1237667324322054206,0.99
SDSS J111844.37+213351.0,1237667782291685463,0.99
SDSS J134054.61+214126.7,1237667783379845225,0.98
SDSS J133655.98+163634.5,1237668349742022725,0.99
SDSS J090531.51+560125.8,1237651192433934537,0.97
SDSS J133653.40+155804.2,1237668623557394652,0.98
SDSS J160032.86-000958.5,1237668649851945123,0.98
SDSS J020710.43-090130.9,1237670956254560305,0.9
SDSS J074700.94+341800.9,1237674368066257230,0.98
SDSS J152145.69+230909.3,1237665534926848062,0.92
SDSS J150856.68+191724.8,1237665566612390063,0.97
SDSS J090127.82+211030.4,1237667111182860488,0.97
SDSS J091712.27+200913.5,1237667293189570761,0.99
SDSS J110209.41+260909.4,1237667323249361040,0.97
SDSS J111822.39+271207.5,1237667323787870312,0.98
SDSS J124305.35+274250.6,1237667443510214736,0.99
SDSS J090007.90+165526.4,1237667486454710458,0.96
SDSS J094100.56+195429.3,1237667538005328148,0.97
SDSS J100513.49+212721.4,1237667542291120185,0.99
SDSS J121757.16+250435.4,1237667911666761958,0.96
SDSS J160118.59+531646.1,1237651538188304564,0.87
SDSS J162414.84+125121.0,1237668336863019451,0.89
SDSS J101008.33+174128.7,1237670965927805049,0.97
SDSS J100939.06+141314.7,1237671123231244556,0.97
SDSS J094410.38+022437.1,1237651754532339946,0.9
SDSS J132327.45+062333.2,1237661970655608981,0.98
SDSS J140000.19+074553.6,1237661972807024651,0.96
SDSS J153901.88+074350.1,1237662198823584035,0.95
SDSS J163245.21+192542.6,1237662223555756089,0.96
SDSS J154344.39+283117.0,1237662225696948587,0.97
SDSS J144845.74+080602.8,1237662263783063740,0.97
SDSS J152710.44+382140.1,1237662473152233744,0.98
SDSS J155218.54+232035.9,1237662695963623616,0.86
SDSS J012830.30+000014.5,1237663784207056948,0.97
SDSS J103158.76+143454.9,1237664133164302446,0.93
SDSS J104704.65+373339.5,1237664668437643465,0.96
SDSS J141732.14+043343.5,1237651822708654280,0.99
SDSS J083824.01+254516.2,1237664668961538066,0.95
SDSS J132155.31+352133.8,1237664671643992143,0.99
SDSS J132050.30+363649.7,1237664673254473798,0.85
SDSS J134611.32+363548.5,1237664854714482716,0.98
SDSS J093658.11+311952.6,1237664880487825512,0.98
SDSS J161929.73+182849.1,1237665230522614177,0.98
SDSS J123848.03+320529.3,1237665329854087255,0.99
SDSS J131426.12+301501.7,1237665443127754829,0.95
SDSS J160931.58+181508.9,1237665535469027745,0.92
SDSS J153756.30+221613.2,1237665536002228366,0.97
SDSS J031303.11+002121.2,1237666301091577999,0.99
SDSS J083823.21+194300.0,1237667142325502063,0.86
SDSS J085352.84+215839.2,1237667142864208021,0.96
SDSS J114918.75+260717.7,1237667321643401229,0.99
SDSS J104702.58+263234.3,1237667324321726469,0.97
SDSS J112713.15+271541.5,1237667430643466326,0.94
SDSS J110222.86+265416.7,1237667431177912461,0.98
SDSS J100523.06+191618.7,1237667735568777367,0.97
SDSS J032249.91-003644.5,1237666300018884692,0.98
SDSS J110814.70+282451.6,1237667211059396785,0.96
SDSS J113214.45+295621.0,1237667212135497913,0.97
SDSS J092940.34+225740.5,1237667253998977131,0.96
SDSS J133629.66+292442.5,1237667259358445695,0.96
SDSS J101102.87+230731.6,1237667429561991308,0.98
SDSS J110609.58+241550.4,1237667550882693366,0.98
SDSS J102725.86+202651.3,1237667735571136551,0.94
SDSS J112858.50+204458.6,1237667781218926738,0.93
SDSS J081111.26+104128.3,1237667782271435109,0.95
SDSS J113654.21+040724.8,1237655124467908686,0.98
SDSS J160954.54+111607.8,1237668311093674086,0.98
SDSS J162510.93+115246.8,1237668335789539452,0.9
SDSS J140725.20+145510.3,1237668348671557658,0.98
SDSS J133629.99+155251.2,1237668494719975452,0.98
SDSS J113116.03+043908.7,1237655125004124207,0.98
SDSS J095011.31+161711.9,1237670965388771509,0.98
SDSS J133952.92+005024.0,1237671990804742200,0.98
SDSS J133015.66+072910.3,1237671991338532959,0.92
SDSS J074543.46+320610.7,1237674365381509128,0.88
SDSS J105254.00-004058.0,1237674649384452277,0.99
SDSS J023356.29+005525.4,1237678617434652883,0.96
SDSS J014636.04-085944.3,1237670956789203023,0.98
SDSS J171213.65+301004.2,1237655501889470855,0.97
SDSS J082626.66+204753.2,1237673808120447163,0.97
SDSS J113245.44-004427.6,1237674649388843146,0.99
SDSS J113051.31+550349.1,1237657591394074739,0.98
SDSS J134531.32+363318.1,1237664674330312902,0.99
SDSS J081919.78+210331.8,1237664836462182532,0.91
SDSS J090214.15+352747.1,1237664871895007499,0.97
SDSS J133841.65+321830.7,1237665126940606470,0.95
SDSS J092914.80+264746.0,1237665127990755465,0.88
SDSS J161735.43+185254.6,1237665230522351799,0.99
SDSS J153457.20+233013.2,1237665537075511390,0.87
SDSS J162617.57+131129.9,1237665567157780651,0.96
SDSS J102336.14+281847.9,1237667287812014139,0.94
SDSS J115829.01+273143.6,1237667323254931478,0.98
SDSS J120913.86+265237.0,1237667429573787800,0.86
SDSS J085301.95+180950.5,1237667430627475650,0.94
SDSS J100428.66+532609.6,1237657771784142857,0.99
SDSS J112612.53+271158.2,1237667430643400739,0.97
SDSS J120914.50+231305.3,1237667736118362273,0.98
SDSS J124151.37+233038.3,1237667736658510014,0.95
SDSS J151612.33+171004.7,1237667783389872298,0.99
SDSS J114255.97+230743.2,1237667783904788530,0.98
SDSS J120645.53+243626.5,1237667911128776900,0.96
SDSS J134140.60+231120.5,1237667911138279642,0.99
SDSS J114256.45+195758.3,1237668293912625224,0.99
SDSS J095703.24+153441.7,1237671262816305297,0.98
SDSS J081915.85+191847.6,1237673807045788031,0.96
SDSS J160328.58+000210.7,1237648704602243187,0.99
SDSS J110840.90+002330.2,1237648721761992931,0.9
SDSS J004631.54+145905.9,1237649920038011069,0.88
SDSS J171737.41+565612.8,1237651225709773137,0.96
SDSS J091005.47+543449.1,1237651250414157919,0.98
SDSS J142538.08+013601.5,1237651735772921988,0.98
SDSS J141512.04+045219.4,1237651823245263089,0.98
SDSS J080204.20+271329.6,1237658192145088727,0.95
SDSS J080044.36+371222.8,1237654627863298363,0.99
SDSS J142533.98-030131.7,1237655497596272832,0.99
SDSS J142533.22-010650.1,1237655693548323062,0.93
SDSS J212021.10+101914.1,1237656495096529022,0.94
SDSS J225312.81-102950.4,1237656536978948294,0.98
SDSS J115417.05+552814.9,1237657591395516506,0.9
SDSS J074600.72+284158.6,1237657606956319053,0.98
SDSS J082253.27+033416.3,1237658298982793603,0.99
SDSS J084337.28+051900.9,1237658300595765327,0.99
SDSS J114204.90+102303.2,1237658493351166293,0.98
SDSS J112754.90+472346.1,1237660636537159778,0.97
SDSS J102653.96+440024.3,1237661357535658068,0.98
SDSS J112735.50+472246.0,1237661358077378732,0.98
SDSS J144352.06+411404.1,1237661434319863972,0.91
SDSS J104835.36+413844.7,1237661849851396232,0.88
SDSS J105800.28+115913.6,1237661950245797966,0.94
SDSS J140109.46+074208.1,1237661972807155834,0.99
SDSS J141308.22+083707.9,1237662237478682633,0.98
SDSS J153623.00+310723.1,1237662306733916433,0.93
SDSS J144350.14+113635.4,1237662636367151303,0.99
SDSS J150347.53+291758.6,1237662696495120505,0.87
SDSS J152743.65+281403.3,1237662698107961457,0.93
SDSS J224229.89-002334.4,1237663478725083530,0.98
SDSS J002703.83+002737.1,1237663716017307719,0.98
SDSS J072555.43+404158.9,1237663787412881906,0.95
SDSS J103619.58+132645.9,1237664131554082888,0.94
SDSS J124423.91+361546.6,1237664671640649849,0.97
SDSS J100332.01+334522.3,1237664880490446981,0.97
SDSS J143010.89+500234.1,1237659119323709572,0.86
SDSS J110828.56+333852.6,1237665016313217178,0.99
SDSS J160324.17+205328.4,1237665101685456965,0.95
SDSS J132240.39+325322.7,1237665126939099159,0.99
SDSS J133040.35+325737.8,1237665127476691044,0.97
SDSS J100759.89+303215.8,1237665128531689516,0.97
SDSS J114845.24+354709.2,1237665129614934067,0.93
SDSS J133044.95+321736.9,1237665331469484068,0.87
SDSS J114200.75+323250.7,1237665369046843475,0.98
SDSS J140034.22+251904.9,1237665549424591036,0.97
SDSS J012428.67+010819.3,1237666340801544343,0.99
SDSS J080040.91+162023.3,1237667109571461612,0.96
SDSS J092351.35+230434.9,1237667212122652775,0.98
SDSS J090351.96+203309.0,1237667253996093811,0.86
SDSS J162839.48+400725.4,1237659326566039614,0.99
SDSS J114159.21+231025.7,1237667783904657566,0.86
SDSS J143724.73+214010.5,1237667912217723017,0.97
SDSS J104429.21+182049.2,1237668289086160914,0.97
SDSS J135308.05+171920.9,1237668296603205743,0.92
SDSS J141003.75+173305.4,1237668297678651444,0.87
SDSS J153950.69+141114.6,1237668312163942692,0.93
SDSS J161029.60+195715.3,1237671692300648692,0.85
SDSS J023159.58+005436.1,1237678617434456120,0.99
SDSS J022313.25-043101.5,1237679322861666452,0.98
SDSS J002820.52-001304.3,1237663783663632431,0.92
SDSS J160317.89+385032.1,1237659119869296830,0.95
SDSS J154645.21+310040.4,1237662619186561195,0.89
SDSS J102153.83+234017.4,1237667292122513565,0.97
SDSS J082959.97+524149.8,1237651272960835635,0.93
SDSS J143042.33+015253.2,1237651753489924169,0.98
SDSS J110100.52+574702.9,1237655107299704970,0.91
SDSS J132226.12-022505.7,1237655498663133278,0.95
SDSS J112854.77+151530.1,1237661070331543704,0.97
SDSS J135809.47+380306.7,1237664295835599040,0.99
SDSS J095245.68+185615.1,1237667783356514381,0.87
SDSS J090856.91+521548.3,1237654382514667528,0.96
SDSS J122413.99+445615.4,1237661850932871310,0.96
SDSS J145008.33+402628.7,1237661361304895633,0.97
SDSS J114441.60+355804.7,1237664336642113577,0.96
SDSS J104044.42+390427.5,1237661382240829503,0.97
SDSS J144005.76+313006.4,1237664852572307491,0.96
SDSS J104310.13+390219.1,1237661382241026183,0.97
SDSS J104935.35+215845.2,1237667783899349128,0.96
SDSS J130116.46+650020.0,1237654876435972218,0.98
SDSS J095318.34+360508.8,1237661382773440633,0.99
SDSS J113630.49+265138.8,1237667322715897872,0.96
SDSS J144042.02+403939.0,1237661433245991066,0.92
SDSS J080534.09+102336.2,1237667536383836522,0.91
SDSS J143758.75+412033.0,1237661433782534195,0.98
SDSS J090826.38+353755.1,1237660634914160671,0.89
SDSS J131946.27+474255.9,1237661435923333279,0.98
SDSS J164514.84+220818.4,1237662667501731931,0.96
SDSS J114226.33+354846.4,1237665026512388130,0.86
SDSS J095744.42+364246.3,1237661383310770342,0.88
SDSS J133626.19+072210.5,1237662246593429648,0.91
SDSS J080406.16+094852.1,1237667730193711133,0.9
SDSS J112350.59+014403.4,1237651752932606087,0.92
SDSS J085156.80+641353.5,1237663918419411005,0.87
SDSS J144624.09+481042.3,1237659118788280428,0.96
SDSS J140128.01+021631.5,1237651754023583940,0.95
SDSS J153315.84+272205.2,1237664853651423381,0.88
SDSS J031530.98-080454.9,1237652899695493217,0.96
SDSS J133117.44+292205.4,1237665442592522271,0.85
SDSS J103347.85+522216.5,1237657590853337192,0.95
SDSS J083818.43+333441.3,1237658191612608569,0.95
SDSS J083822.58+040018.3,1237658298984497426,0.86
SDSS J132255.42+080941.5,1237661972802961489,0.98
SDSS J155022.71+185621.3,1237665441533329494,0.97
SDSS J104250.50+601945.1,1237653618008064092,0.99
SDSS J095410.68+021713.9,1237653665258209458,0.96
SDSS J110158.99+451340.9,1237660634924449825,0.96
SDSS J102408.57+164430.8,1237668288010190888,0.92
SDSS J101138.29+083642.5,1237658492804530304,0.98
SDSS J110904.54+044633.4,1237654601570910415,0.93
SDSS J080642.78+390524.7,1237654653635985662,0.87
SDSS J142749.66+113337.3,1237662528456818734,0.85
SDSS J120132.53+285607.9,1237667252940308560,0.91
SDSS J142317.87+144732.2,1237668349210067006,0.91
SDSS J112155.28+562525.5,1237657220951572653,0.93
SDSS J105214.95+300328.3,1237665367968317503,0.95
SDSS J144710.44+632527.0,1237651539792822387,0.91
SDSS J163456.89+254133.3,1237661464382079348,0.92
SDSS J135729.63+060549.3,1237661970659278996,0.99
SDSS J162146.11+432120.7,1237655348358021297,0.94
SDSS J151727.32+000709.8,1237648704597196979,0.88
SDSS J112418.64+003837.4,1237648722300567644,0.99
SDSS J080844.70+563532.4,1237663789031096376,0.94
SDSS J154500.35+022804.8,1237655470212907257,0.93
SDSS J140126.66-024245.8,1237655498130522137,0.98
SDSS J135219.63+133432.8,1237662529526693934,0.98
SDSS J102147.86+131228.1,1237661069787529287,0.91
SDSS J153835.17-013252.6,1237655692482576675,0.96
SDSS J110030.20+092731.8,1237658492809773258,0.85
SDSS J104636.44+520858.5,1237657589780381812,0.98
SDSS J090539.08+330024.6,1237660764303589519,0.97
SDSS J074638.51+262812.7,1237657630041440706,0.93
SDSS J143020.16+230342.3,1237665531176550519,0.93
SDSS J113739.04+465713.7,1237660635464138787,0.85
SDSS J092054.48+280913.5,1237664835932127459,0.87
SDSS J081759.81+463414.7,1237651191354949755,0.96
SDSS J105805.34+093006.8,1237658492809511086,0.96
SDSS J090951.96+394701.8,1237658201276416250,0.99
SDSS J104439.15+384534.4,1237661381704286225,0.98
SDSS J110009.91+102214.2,1237658493883515036,0.98
SDSS J121812.86+441023.7,1237661871866576914,0.96
SDSS J114922.07+245618.4,1237667911663943706,0.99
SDSS J160127.80+422317.5,1237659163347845228,0.96
SDSS J122139.17+405056.1,1237662226215141396,0.89
SDSS J161340.36+512543.7,1237668611197042787,0.99
SDSS J031520.55+413644.8,1237661083198948135,0.97
SDSS J123651.17+453904.1,1237661852007596057,0.96
SDSS J085611.78+310755.2,1237661384378417320,0.97
SDSS J110759.56+365220.1,1237664819818790956,0.94
SDSS J133913.25+043724.0,1237671992413847582,0.98
SDSS J085235.62+522159.3,1237651190821617890,0.95
SDSS J142638.76+033017.9,1237651821635960951,0.95
SDSS J121655.58+082132.8,1237661972795818207,0.96
SDSS J075525.29+391109.8,1237654391639638190,0.97
SDSS J093832.18+371129.5,1237661850918977648,0.86
SDSS J122018.74+083158.9,1237661972796211334,0.95
SDSS J143807.50+362726.8,1237662194001510601,0.86
SDSS J101715.99+532742.7,1237657770711121958,0.91
SDSS J105603.64+142911.1,1237661070328070292,0.97
SDSS J151320.96+091835.7,1237662199357571214,0.98
SDSS J095412.60+340829.0,1237662225128357996,0.99
SDSS J101942.81+572524.4,1237655109444829263,0.98
SDSS J143337.20+355759.0,1237662226226544946,0.98
SDSS J125049.20+394837.6,1237662225143824493,0.96
SDSS J153834.79+063902.9,1237662263788503389,0.98
SDSS J130056.05+274727.0,1237667444048789588,0.92
SDSS J111030.33+551011.6,1237661351629226103,0.86
SDSS J150127.70+274616.4,1237665128022409319,0.89
SDSS J153010.94+055018.5,1237662268612936011,0.99
SDSS J101818.77+280106.4,1237667111727923276,0.95
SDSS J120005.27+213848.9,1237667781759008786,0.99
SDSS J111716.06+195403.4,1237668294446809221,0.97
SDSS J151320.27+063704.9,1237662269147971750,0.93
SDSS J140956.35-011424.1,1237648702979178595,0.99
SDSS J075318.07+445157.5,1237651273493381243,0.86
SDSS J075316.15+390300.5,1237653589017493521,0.98
SDSS J102752.00+460022.9,1237658612514029731,0.96
SDSS J075826.76+440246.4,1237651495220412446,0.99
SDSS J151840.34+032935.7,1237654880206586037,0.87
SDSS J100126.52+364016.6,1237661382774161505,0.97
SDSS J090311.24+100907.1,1237664286710104146,0.97
SDSS J163526.43+464042.1,1237651714798387406,0.93
SDSS J133442.50+623427.9,1237654608535093334,0.91
SDSS J094917.94+175045.0,1237667782282313773,0.94
SDSS J162631.67+491052.8,1237654953738961084,0.98
SDSS J153902.73+055027.0,1237662262714827160,0.99
SDSS J131258.27+311531.0,1237665226236625099,0.98
SDSS J114517.56+264602.6,1237667429571493896,0.96
SDSS J094453.64+225306.4,1237667431170048049,0.88
SDSS J092218.47+504442.1,1237655107829563650,0.91
SDSS J131115.31+532254.3,1237658916385783930,0.94
SDSS J012313.70-002307.0,1237663783669661699,0.96
SDSS J160445.43+172654.3,1237665533333995585,0.94
SDSS J113839.37+034730.7,1237655123931234497,0.95
SDSS J132203.76+221610.1,1237667783377879227,0.97
SDSS J123140.88+035534.7,1237655123937001520,0.96
SDSS J092020.73+564712.2,1237651191361110246,0.99
SDSS J084158.54+573530.9,1237663547441676374,0.86
SDSS J091114.05+500747.1,1237654653106061332,0.89
SDSS J104614.87+000300.9,1237654670277541948,0.99
SDSS J163226.32+393103.9,1237655373036781749,0.92
SDSS J092829.44+073415.1,1237658492799811871,0.85
SDSS J132412.57+414910.9,1237661967972171868,0.96
SDSS J152708.77+102646.2,1237662534357745921,0.95
SDSS J085552.29+023127.4,1237654604777455659,0.97
SDSS J235607.08-005459.4,1237656906354655331,0.88
SDSS J113840.01+551534.7,1237657591394533499,0.9
SDSS J110306.47+502028.2,1237657856069075057,0.98
SDSS J163019.05+410607.4,1237655472894115969,0.97
SDSS J154346.13+434601.9,1237659161735790629,0.99
SDSS J143154.09+215618.3,1237667912217133187,0.98
SDSS J083605.55+253637.6,1237664668961276143,0.97
SDSS J102945.42+471705.4,1237658205577281690,0.98
SDSS J131719.79+203817.0,1237668273507729487,0.96
SDSS J133220.38+013400.7,1237651752946696210,0.98
SDSS J120806.61+522020.9,1237657856610467981,0.96
SDSS J101750.45+055148.9,1237658423014523092,0.95
SDSS J082332.66+212017.1,1237673809193992353,0.94
SDSS J102027.71+080243.0,1237658491731706039,0.98
SDSS J142342.38+340032.4,1237662685219455011,0.99
SDSS J075008.55+500243.1,1237663916801654936,0.97
SDSS J162900.40+411703.3,1237655472893984772,0.96
SDSS J130702.88+563158.4,1237661417134620694,0.93
SDSS J130606.41+212937.9,1237667734513582089,0.97
SDSS J140946.23+202918.2,1237667735593812146,0.94
SDSS J142852.82+275003.8,1237665178985431180,0.95
SDSS J093630.85+482810.4,1237657632188661892,0.97
SDSS J104542.67+112039.0,1237661949707616261,0.92
SDSS J145551.53+493851.0,1237661385997615342,0.98
SDSS J092756.99+185818.7,1237667538003951693,0.94
SDSS J135635.73+232135.9,1237665566604787736,0.95
SDSS J171512.78+574538.0,1237651225709445341,0.96
SDSS J133058.82+111318.5,1237661816027807844,0.97
SDSS J094913.10+381149.5,1237661850919960818,0.97
SDSS J131320.98+060340.6,1237661970117623859,0.96
SDSS J032531.40-060744.0,1237649963529535568,0.96
SDSS J100445.91+444220.7,1237658204501311631,0.97
SDSS J110625.49+374420.6,1237662224061169714,0.86
SDSS J104108.94+103356.6,1237660669283270788,0.99
SDSS J000710.75-002453.1,1237663783661273248,0.93
SDSS J104108.77+362222.1,1237664667363246202,0.97
SDSS J151320.80+023049.5,1237651737388712090,0.98
SDSS J163217.73+212218.3,1237662225702715433,0.97
SDSS J104619.73+383445.8,1237662226207080558,0.98
SDSS J150850.70+065808.7,1237662236947906647,0.9
SDSS J075801.33+144209.4,1237667255599431983,0.96
SDSS J164905.26+294531.6,1237661386010394753,0.96
SDSS J144819.69+090702.1,1237662239093030961,0.98
SDSS J142451.30+381511.9,1237662306726772828,0.95
SDSS J130802.50+535609.1,1237658916922392624,0.88
SDSS J162358.79+222336.1,1237662663219871912,0.88
SDSS J133659.24+333412.8,1237665128550957098,0.97
SDSS J102251.01+044556.8,1237654605860700313,0.94
SDSS J110830.09+450750.8,1237660634388037703,0.95
SDSS J103207.56+214523.0,1237667536936894657,0.95
SDSS J172241.11+600038.4,1237651297650082180,0.98
SDSS J132820.36+374109.9,1237664293685624984,0.98
SDSS J090139.96+162825.3,1237667537464131836,0.96
SDSS J104236.42+154457.2,1237668495238561937,0.96
SDSS J172243.80+620957.8,1237651311607808085,0.97
SDSS J143845.90+283019.5,1237665180596895819,0.97
SDSS J104839.18+214420.5,1237667736110235740,0.98
SDSS J115159.83+210630.3,1237667917028130910,0.99
SDSS J110531.34+185004.0,1237668289088323630,0.99
SDSS J131019.37+020133.4,1237651753481142324,0.92
SDSS J133023.79-025415.6,1237655498127114409,0.93
SDSS J095123.27+354520.3,1237661382773178461,0.98
SDSS J010116.60-103740.7,1237652629105147935,0.95
SDSS J110419.32+460702.4,1237661357538738354,0.93
SDSS J143838.28+523452.1,1237661387606589574,0.85
SDSS J155631.55+060253.2,1237662263790469213,0.98
SDSS J130407.72+191238.3,1237668271358935203,0.87
SDSS J102841.89+034039.8,1237654600492777631,0.85
SDSS J084532.23+233622.4,1237664835391258715,0.92
SDSS J111037.44+041129.0,1237654604792135835,0.98
SDSS J093457.60+214218.9,1237667430632063050,0.9
SDSS J110032.51+020657.8,1237651753466921014,0.86
SDSS J104350.55+064546.6,1237658423554277388,0.99
SDSS J082942.47+150327.6,1237667429550981158,0.95
SDSS J161021.25+503312.3,1237655130909704386,0.96
SDSS J131507.57+623117.2,1237655370901487696,0.98
SDSS J081225.68+473233.3,1237651271884537912,0.98
SDSS J101856.04+130926.8,1237661069787201639,0.93
SDSS J134812.56+072340.7,1237661972268843079,0.96
SDSS J135025.55+345529.1,1237662684142698718,0.98
SDSS J151934.52+012839.0,1237655468599542163,0.94
SDSS J120527.86+124210.4,1237661950253006961,0.97
SDSS J155943.46+033841.2,1237655742951719097,0.92
SDSS J103228.23+395506.4,1237661383850918034,0.96
SDSS J103228.16+271014.2,1237667254005465108,0.86
SDSS J112816.39+005328.7,1237674651535867994,0.97
SDSS J205818.04-002019.5,1237656568112939980,0.99
SDSS J111601.78+233303.1,1237667549809934357,0.99
SDSS J100639.06+155615.5,1237668288008355845,0.87
SDSS J080212.07+321854.2,1237657118943347004,0.97
SDSS J114327.27+524240.0,1237657630063656987,0.88
SDSS J151313.53+360911.2,1237661872955195568,0.92
SDSS J140741.94+653707.9,1237651273515860175,0.97
SDSS J075524.66+265910.7,1237657774461026426,0.97
SDSS J082501.33+133213.5,1237670359252599264,0.9
SDSS J111733.60+360350.6,1237664337713496121,0.98
SDSS J125822.90+451622.0,1237661852009234532,0.92
SDSS J101508.32+051436.0,1237658297921372174,0.87
SDSS J213059.86-000002.1,1237657190888898714,0.97
SDSS J121203.83+612926.1,1237658609830723716,0.91
SDSS J160907.08+513548.5,1237651538189156533,0.97
SDSS J102341.81+334626.3,1237664818740854846,0.95
SDSS J121755.99+182356.9,1237668591333474321,0.95
SDSS J142614.03+514111.6,1237659120933798000,0.88
SDSS J084302.23+193543.6,1237667107428565213,0.96
SDSS J092336.49+020811.2,1237673708259311797,0.88
SDSS J162316.54+395511.5,1237659325492035674,0.91
SDSS J110111.31+122829.1,1237661950782996551,0.99
SDSS J162250.77+374604.1,1237659162813661651,0.88
SDSS J082927.35+301632.8,1237660635446771874,0.95
SDSS J162457.27+393152.4,1237659325492298014,0.99
SDSS J161206.14+282955.9,1237662335183225034,0.98
SDSS J114023.00+085134.5,1237660612902125631,0.97
SDSS J092024.48+373121.1,1237660635452342413,0.97
SDSS J150026.78+063655.9,1237662262173761795,0.92
SDSS J110649.55+574107.6,1237658302206705696,0.99
SDSS J160455.54+280956.7,1237662619188723853,0.89
SDSS J140808.50-014208.2,1237655495446429832,0.92
SDSS J172625.82+583519.8,1237659896173232171,0.96
SDSS J132310.52+430510.5,1237661871871754254,0.99
SDSS J215418.70+002119.4,1237663543682203844,0.99
SDSS J141324.30+435041.6,1237661434317111407,0.85
SDSS J131946.75+481223.7,1237661150306041990,0.97
SDSS J131045.51+240453.5,1237667911135199312,0.99
SDSS J095942.45+095707.1,1237660669815685290,0.97
SDSS J030700.01-064518.3,1237649963527504123,0.91
SDSS J143616.85-012313.0,1237655499744936146,0.88
SDSS J170840.51+594841.2,1237651212286623828,0.98
SDSS J124656.08+363151.3,1237664672177782791,0.9
